Fecha,Pacientes,Positivos,En_estudio
24/03/2022,6,1,5
24/03/2022,8,8,0
24/03/2022,1,1,0
24/03/2022,33,25,8
24/03/2022,1,1,0
24/03/2022,0,0,0
24/03/2022,0,0,0
24/03/2022,0,0,0
24/03/2022,0,0,0
25/03/2022,8,3,5
25/03/2022,8,7,1
25/03/2022,1,1,0
25/03/2022,30,24,6
25/03/2022,1,0,1
25/03/2022,0,0,0
25/03/2022,0,0,0
25/03/2022,0,0,0
25/03/2022,0,0,0
26/03/2022,6,1,5
26/03/2022,8,7,1
26/03/2022,1,1,0
26/03/2022,34,24,10
26/03/2022,0,0,0
26/03/2022,0,0,0
26/03/2022,0,0,0
26/03/2022,0,0,0
26/03/2022,0,0,0
27/03/2022,5,1,4
27/03/2022,8,7,1
27/03/2022,1,1,0
27/03/2022,33,24,9
27/03/2022,0,0,0
27/03/2022,0,0,0
27/03/2022,0,0,0
27/03/2022,0,0,0
27/03/2022,0,0,0
28/03/2022,6,0,6
28/03/2022,7,6,1
28/03/2022,1,1,0
28/03/2022,34,27,7
28/03/2022,0,0,0
28/03/2022,0,0,0
28/03/2022,0,0,0
28/03/2022,0,0,0
28/03/2022,0,0,0
29/03/2022,6,1,5
29/03/2022,7,6,1
29/03/2022,1,1,0
29/03/2022,34,27,7
29/03/2022,0,0,0
29/03/2022,0,0,0
29/03/2022,0,0,0
29/03/2022,0,0,0
29/03/2022,0,0,0
30/03/2022,4,0,4
30/03/2022,9,8,1
30/03/2022,1,1,0
30/03/2022,34,28,6
30/03/2022,0,0,0
30/03/2022,0,0,0
30/03/2022,0,0,0
30/03/2022,0,0,0
30/03/2022,0,0,0
31/03/2022,1,0,1
31/03/2022,8,7,1
31/03/2022,1,1,0
31/03/2022,36,24,12
31/03/2022,0,0,0
31/03/2022,0,0,0
31/03/2022,0,0,0
31/03/2022,0,0,0
31/03/2022,0,0,0
01/04/2022,4,0,4
01/04/2022,8,7,1
01/04/2022,1,1,0
01/04/2022,33,27,6
01/04/2022,0,0,0
01/04/2022,0,0,0
01/04/2022,0,0,0
01/04/2022,0,0,0
01/04/2022,0,0,0
02/04/2022,3,0,3
02/04/2022,8,7,1
02/04/2022,1,1,0
02/04/2022,30,26,4
02/04/2022,0,0,0
02/04/2022,0,0,0
02/04/2022,0,0,0
02/04/2022,0,0,0
02/04/2022,0,0,0
03/04/2022,4,0,4
03/04/2022,6,6,0
03/04/2022,1,1,0
03/04/2022,33,28,5
03/04/2022,0,0,0
03/04/2022,0,0,0
03/04/2022,0,0,0
03/04/2022,0,0,0
03/04/2022,0,0,0
04/04/2022,4,0,4
04/04/2022,8,7,1
04/04/2022,1,1,1
04/04/2022,33,28,5
04/04/2022,0,0,0
04/04/2022,0,0,0
04/04/2022,0,0,0
04/04/2022,0,0,0
04/04/2022,0,0,0
05/04/2022,2,2,0
05/04/2022,7,6,1
05/04/2022,1,1,0
05/04/2022,34,28,6
05/04/2022,0,0,0
05/04/2022,0,0,0
05/04/2022,0,0,0
05/04/2022,0,0,0
05/04/2022,0,0,0
06/04/2022,3,1,2
06/04/2022,5,5,0
06/04/2022,1,1,0
06/04/2022,29,24,5
06/04/2022,0,0,0
06/04/2022,0,0,0
06/04/2022,0,0,0
06/04/2022,0,0,0
06/04/2022,0,0,0
07/04/2022,3,0,3
07/04/2022,8,7,1
07/04/2022,1,1,0
07/04/2022,25,22,3
07/04/2022,0,0,0
07/04/2022,0,0,0
07/04/2022,0,0,0
07/04/2022,0,0,0
07/04/2022,0,0,0
08/04/2022,2,1,1
08/04/2022,10,10,0
08/04/2022,1,1,0
08/04/2022,16,9,7
08/04/2022,0,0,0
08/04/2022,0,0,0
08/04/2022,0,0,0
08/04/2022,0,0,0
08/04/2022,0,0,0
09/04/2022,2,1,1
09/04/2022,9,9,0
09/04/2022,1,1,0
09/04/2022,25,22,3
09/04/2022,0,0,0
09/04/2022,0,0,0
09/04/2022,0,0,0
09/04/2022,0,0,0
09/04/2022,0,0,0
10/04/2022,2,1,1
10/04/2022,12,10,2
10/04/2022,1,1,0
10/04/2022,24,10,14
10/04/2022,0,0,0
10/04/2022,0,0,0
10/04/2022,0,0,0
10/04/2022,0,0,0
10/04/2022,0,0,0
11/04/2022,5,1,4
11/04/2022,9,9,0
11/04/2022,1,1,0
11/04/2022,18,7,11
11/04/2022,0,0,0
11/04/2022,0,0,0
11/04/2022,0,0,0
11/04/2022,0,0,0
11/04/2022,0,0,0
12/04/2022,4,1,3
12/04/2022,9,9,0
12/04/2022,1,1,0
12/04/2022,18,8,10
12/04/2022,0,0,0
12/04/2022,0,0,0
12/04/2022,0,0,0
12/04/2022,0,0,0
12/04/2022,0,0,0
13/04/2022,3,1,2
13/04/2022,10,9,1
13/04/2022,1,1,0
13/04/2022,20,8,12
13/04/2022,0,0,0
13/04/2022,0,0,0
13/04/2022,0,0,0
13/04/2022,0,0,0
13/04/2022,0,0,0
14/04/2022,3,1,2
14/04/2022,9,8,1
14/04/2022,1,1,0
14/04/2022,20,8,12
14/04/2022,0,0,0
14/04/2022,0,0,0
14/04/2022,0,0,0
14/04/2022,0,0,0
14/04/2022,0,0,0
15/04/2022,3,2,1
15/04/2022,11,9,2
15/04/2022,1,1,0
15/04/2022,19,10,9
15/04/2022,0,0,0
15/04/2022,0,0,0
15/04/2022,0,0,0
15/04/2022,0,0,0
15/04/2022,0,0,0
16/04/2022,3,1,2
16/04/2022,10,9,1
16/04/2022,1,1,0
16/04/2022,19,10,9
16/04/2022,0,0,0
16/04/2022,0,0,0
16/04/2022,0,0,0
16/04/2022,0,0,0
16/04/2022,0,0,0
17/04/2022,3,1,2
17/04/2022,9,9,0
17/04/2022,1,1,0
17/04/2022,18,10,8
17/04/2022,0,0,0
17/04/2022,0,0,0
17/04/2022,0,0,0
17/04/2022,0,0,0
17/04/2022,0,0,0
18/04/2022,5,1,4
18/04/2022,9,9,0
18/04/2022,1,1,0
18/04/2022,19,7,12
18/04/2022,0,0,0
18/04/2022,0,0,0
18/04/2022,0,0,0
18/04/2022,0,0,0
18/04/2022,0,0,0
19/04/2022,5,1,4
19/04/2022,9,9,0
19/04/2022,1,1,0
19/04/2022,13,7,6
19/04/2022,0,0,0
19/04/2022,0,0,0
19/04/2022,0,0,0
19/04/2022,0,0,0
19/04/2022,0,0,0
20/04/2022,5,1,4
20/04/2022,8,8,0
20/04/2022,1,1,0
20/04/2022,13,7,6
20/04/2022,0,0,0
20/04/2022,0,0,0
20/04/2022,0,0,0
20/04/2022,0,0,0
20/04/2022,0,0,0
21/04/2022,5,1,4
21/04/2022,8,7,1
21/04/2022,1,1,0
21/04/2022,13,7,6
21/04/2022,0,0,0
21/04/2022,0,0,0
21/04/2022,0,0,0
21/04/2022,0,0,0
21/04/2022,0,0,0
22/04/2022,5,2,3
22/04/2022,8,7,1
22/04/2022,1,1,0
22/04/2022,15,4,11
22/04/2022,0,0,0
22/04/2022,0,0,0
22/04/2022,0,0,0
22/04/2022,0,0,0
22/04/2022,0,0,0
23/04/2022,3,2,1
23/04/2022,8,7,1
23/04/2022,1,1,0
23/04/2022,15,4,11
23/04/2022,2,2,0
23/04/2022,0,0,0
23/04/2022,0,0,0
23/04/2022,0,0,0
23/04/2022,0,0,0
24/04/2022,5,3,2
24/04/2022,9,8,1
24/04/2022,1,1,0
24/04/2022,15,4,11
24/04/2022,0,0,0
24/04/2022,0,0,0
24/04/2022,0,0,0
24/04/2022,0,0,0
24/04/2022,0,0,0
25/04/2022,3,2,1
25/04/2022,8,6,2
25/04/2022,1,1,0
25/04/2022,14,6,8
25/04/2022,0,0,0
25/04/2022,0,0,0
25/04/2022,0,0,0
25/04/2022,0,0,0
25/04/2022,0,0,0
26/04/2022,2,2,0
26/04/2022,10,8,2
26/04/2022,1,1,0
26/04/2022,14,8,6
26/04/2022,0,0,0
26/04/2022,0,0,0
26/04/2022,0,0,0
26/04/2022,0,0,0
26/04/2022,0,0,0
27/04/2022,4,3,1
27/04/2022,7,6,1
27/04/2022,0,0,0
27/04/2022,15,8,7
27/04/2022,2,2,0
27/04/2022,0,0,0
27/04/2022,0,0,0
27/04/2022,0,0,0
27/04/2022,0,0,0
28/04/2022,4,3,1
28/04/2022,7,6,1
28/04/2022,0,0,0
28/04/2022,15,8,7
28/04/2022,2,2,0
28/04/2022,0,0,0
28/04/2022,0,0,0
28/04/2022,0,0,0
28/04/2022,0,0,0
29/04/2022,4,3,1
29/04/2022,5,5,0
29/04/2022,0,0,0
29/04/2022,14,6,8
29/04/2022,0,0,0
29/04/2022,0,0,0
29/04/2022,0,0,0
29/04/2022,0,0,0
29/04/2022,0,0,0
30/04/2022,5,3,2
30/04/2022,5,5,0
30/04/2022,0,0,0
30/04/2022,11,7,4
30/04/2022,0,0,0
30/04/2022,0,0,0
30/04/2022,0,0,0
30/04/2022,0,0,0
30/04/2022,0,0,0
01/05/2022,7,4,3
01/05/2022,5,5,0
01/05/2022,0,0,0
01/05/2022,11,7,4
01/05/2022,9,0,9
01/05/2022,0,0,0
01/05/2022,0,0,0
01/05/2022,0,0,0
01/05/2022,0,0,0
02/05/2022,5,3,2
02/05/2022,4,4,0
02/05/2022,0,0,0
02/05/2022,9,3,6
02/05/2022,0,0,0
02/05/2022,0,0,0
02/05/2022,0,0,0
02/05/2022,0,0,0
02/05/2022,0,0,0
03/05/2022,5,3,2
03/05/2022,5,5,0
03/05/2022,0,0,0
03/05/2022,8,4,4
03/05/2022,0,0,0
03/05/2022,0,0,0
03/05/2022,0,0,0
03/05/2022,0,0,0
03/05/2022,0,0,0
04/05/2022,6,4,2
04/05/2022,6,5,1
04/05/2022,0,0,0
04/05/2022,8,4,4
04/05/2022,0,0,0
04/05/2022,0,0,0
04/05/2022,0,0,0
04/05/2022,0,0,0
04/05/2022,0,0,0
05/05/2022,5,3,2
05/05/2022,4,4,0
05/05/2022,0,0,0
05/05/2022,8,4,4
05/05/2022,0,0,0
05/05/2022,0,0,0
05/05/2022,0,0,0
05/05/2022,0,0,0
05/05/2022,0,0,0
06/05/2022,4,3,1
06/05/2022,3,2,1
06/05/2022,0,0,0
06/05/2022,10,7,3
06/05/2022,9,0,9
06/05/2022,0,0,0
06/05/2022,0,0,0
06/05/2022,0,0,0
06/05/2022,0,0,0
07/05/2022,3,2,1
07/05/2022,2,1,1
07/05/2022,0,0,0
07/05/2022,10,7,3
07/05/2022,0,0,0
07/05/2022,0,0,0
07/05/2022,0,0,0
07/05/2022,0,0,0
07/05/2022,0,0,0
08/05/2022,3,2,1
08/05/2022,2,1,1
08/05/2022,0,0,0
08/05/2022,10,7,3
08/05/2022,0,0,0
08/05/2022,0,0,0
08/05/2022,0,0,0
08/05/2022,0,0,0
08/05/2022,0,0,0
09/05/2022,4,3,1
09/05/2022,4,3,1
09/05/2022,0,0,0
09/05/2022,7,4,3
09/05/2022,0,0,0
09/05/2022,0,0,0
09/05/2022,0,0,0
09/05/2022,0,0,0
09/05/2022,0,0,0
10/05/2022,2,2,0
10/05/2022,6,4,2
10/05/2022,0,0,0
10/05/2022,7,4,3
10/05/2022,0,0,0
10/05/2022,0,0,0
10/05/2022,0,0,0
10/05/2022,0,0,0
10/05/2022,0,0,0
11/05/2022,2,2,0
11/05/2022,7,4,3
11/05/2022,0,0,0
11/05/2022,7,4,3
11/05/2022,0,0,0
11/05/2022,0,0,0
11/05/2022,0,0,0
11/05/2022,0,0,0
11/05/2022,0,0,0
12/05/2022,1,1,0
12/05/2022,7,6,1
12/05/2022,0,0,0
12/05/2022,7,4,3
12/05/2022,0,0,0
12/05/2022,0,0,0
12/05/2022,0,0,0
12/05/2022,0,0,0
12/05/2022,0,0,0
13/05/2022,1,1,0
13/05/2022,7,6,1
13/05/2022,0,0,0
13/05/2022,7,4,3
13/05/2022,0,0,0
13/05/2022,0,0,0
13/05/2022,0,0,0
13/05/2022,0,0,0
13/05/2022,0,0,0
14/05/2022,1,1,0
14/05/2022,5,3,2
14/05/2022,0,0,0
14/05/2022,9,4,5
14/05/2022,0,0,0
14/05/2022,0,0,0
14/05/2022,0,0,0
14/05/2022,0,0,0
14/05/2022,0,0,0
15/05/2022,1,1,0
15/05/2022,4,3,1
15/05/2022,0,0,0
15/05/2022,9,4,5
15/05/2022,0,0,0
15/05/2022,0,0,0
15/05/2022,0,0,0
15/05/2022,0,0,0
15/05/2022,0,0,0
16/05/2022,1,1,0
16/05/2022,5,5,0
16/05/2022,0,0,0
16/05/2022,11,11,0
16/05/2022,0,0,0
16/05/2022,0,0,0
16/05/2022,0,0,0
16/05/2022,0,0,0
16/05/2022,0,0,0
17/05/2022,1,1,0
17/05/2022,2,2,0
17/05/2022,0,0,0
17/05/2022,11,11,0
17/05/2022,0,0,0
17/05/2022,0,0,0
17/05/2022,0,0,0
17/05/2022,0,0,0
17/05/2022,0,0,0
18/05/2022,2,2,0
18/05/2022,3,3,0
18/05/2022,0,0,0
18/05/2022,8,4,4
18/05/2022,0,0,0
18/05/2022,0,0,0
18/05/2022,0,0,0
18/05/2022,0,0,0
18/05/2022,0,0,0
19/05/2022,3,2,1
19/05/2022,1,1,0
19/05/2022,0,0,0
19/05/2022,13,5,8
19/05/2022,0,0,0
19/05/2022,0,0,0
19/05/2022,0,0,0
19/05/2022,0,0,0
19/05/2022,0,0,0
20/05/2022,2,2,0
20/05/2022,2,1,1
20/05/2022,0,0,0
20/05/2022,13,5,8
20/05/2022,0,0,0
20/05/2022,0,0,0
20/05/2022,0,0,0
20/05/2022,0,0,0
20/05/2022,0,0,0
21/05/2022,2,1,1
21/05/2022,2,2,0
21/05/2022,0,0,0
21/05/2022,6,6,0
21/05/2022,0,0,0
21/05/2022,0,0,0
21/05/2022,0,0,0
21/05/2022,0,0,0
21/05/2022,0,0,0
22/05/2022,2,1,1
22/05/2022,2,1,1
22/05/2022,1,0,1
22/05/2022,13,6,7
22/05/2022,0,0,0
22/05/2022,0,0,0
22/05/2022,0,0,0
22/05/2022,0,0,0
22/05/2022,0,0,0
23/05/2022,4,2,2
23/05/2022,3,2,1
23/05/2022,1,1,0
23/05/2022,10,6,4
23/05/2022,0,0,0
23/05/2022,0,0,0
23/05/2022,0,0,0
23/05/2022,0,0,0
23/05/2022,0,0,0
24/05/2022,4,2,2
24/05/2022,2,2,0
24/05/2022,2,2,0
24/05/2022,10,6,4
24/05/2022,0,0,0
24/05/2022,0,0,0
24/05/2022,0,0,0
24/05/2022,0,0,0
24/05/2022,0,0,0
25/05/2022,2,1,1
25/05/2022,2,2,0
25/05/2022,2,2,0
25/05/2022,8,4,4
25/05/2022,1,0,1
25/05/2022,0,0,0
25/05/2022,0,0,0
25/05/2022,0,0,0
25/05/2022,0,0,0
26/05/2022,3,1,2
26/05/2022,1,1,0
26/05/2022,2,2,0
26/05/2022,12,4,8
26/05/2022,1,1,0
26/05/2022,0,0,0
26/05/2022,0,0,0
26/05/2022,0,0,0
26/05/2022,0,0,0
27/05/2022,1,1,0
27/05/2022,2,2,0
27/05/2022,1,1,0
27/05/2022,12,4,8
27/05/2022,1,1,0
27/05/2022,0,0,0
27/05/2022,0,0,0
27/05/2022,0,0,0
27/05/2022,0,0,0
28/05/2022,1,1,0
28/05/2022,2,2,0
28/05/2022,1,1,0
28/05/2022,9,4,5
28/05/2022,0,0,0
28/05/2022,0,0,0
28/05/2022,0,0,0
28/05/2022,0,0,0
28/05/2022,0,0,0
29/05/2022,1,1,0
29/05/2022,1,1,0
29/05/2022,1,1,0
29/05/2022,9,4,5
29/05/2022,0,0,0
29/05/2022,0,0,0
29/05/2022,0,0,0
29/05/2022,0,0,0
29/05/2022,0,0,0
30/05/2022,2,2,0
30/05/2022,0,0,0
30/05/2022,1,1,0
30/05/2022,12,4,8
30/05/2022,0,0,0
30/05/2022,0,0,0
30/05/2022,0,0,0
30/05/2022,0,0,0
30/05/2022,0,0,0
31/05/2022,1,1,0
31/05/2022,1,1,0
31/05/2022,2,1,1
31/05/2022,13,7,6
31/05/2022,1,1,0
31/05/2022,0,0,0
31/05/2022,0,0,0
31/05/2022,0,0,0
31/05/2022,0,0,0
01/06/2022,1,1,0
01/06/2022,1,1,0
01/06/2022,1,1,0
01/06/2022,13,7,6
01/06/2022,1,1,0
01/06/2022,0,0,0
01/06/2022,0,0,0
01/06/2022,0,0,0
01/06/2022,0,0,0
02/06/2022,3,1,2
02/06/2022,1,1,0
02/06/2022,2,2,0
02/06/2022,13,7,6
02/06/2022,6,6,0
02/06/2022,0,0,0
02/06/2022,0,0,0
02/06/2022,0,0,0
02/06/2022,0,0,0
03/06/2022,2,1,1
03/06/2022,1,1,0
03/06/2022,26,17,9
03/06/2022,2,2,0
03/06/2022,8,7,1
03/06/2022,0,0,0
03/06/2022,0,0,0
03/06/2022,0,0,0
03/06/2022,0,0,0
04/06/2022,3,1,2
04/06/2022,1,1,0
04/06/2022,3,2,1
04/06/2022,13,6,7
04/06/2022,8,7,1
04/06/2022,0,0,0
04/06/2022,0,0,0
04/06/2022,0,0,0
04/06/2022,0,0,0
05/06/2022,5,2,3
05/06/2022,2,1,1
05/06/2022,1,1,0
05/06/2022,13,6,7
05/06/2022,8,7,1
05/06/2022,0,0,0
05/06/2022,0,0,0
05/06/2022,0,0,0
05/06/2022,0,0,0
06/06/2022,6,2,4
06/06/2022,2,2,0
06/06/2022,2,1,1
06/06/2022,13,6,7
06/06/2022,6,6,0
06/06/2022,0,0,0
06/06/2022,0,0,0
06/06/2022,0,0,0
06/06/2022,0,0,0
07/06/2022,4,3,1
07/06/2022,0,0,0
07/06/2022,2,2,0
07/06/2022,13,9,4
07/06/2022,4,4,0
07/06/2022,0,0,0
07/06/2022,0,0,0
07/06/2022,0,0,0
07/06/2022,0,0,0
08/06/2022,5,4,1
08/06/2022,1,1,0
08/06/2022,2,2,0
08/06/2022,15,10,5
08/06/2022,4,4,0
08/06/2022,0,0,0
08/06/2022,0,0,0
08/06/2022,0,0,0
08/06/2022,0,0,0
09/06/2022,6,4,2
09/06/2022,3,2,1
09/06/2022,3,1,2
09/06/2022,17,8,9
09/06/2022,6,6,0
09/06/2022,0,0,0
09/06/2022,0,0,0
09/06/2022,0,0,0
09/06/2022,0,0,0
10/06/2022,5,4,1
10/06/2022,2,2,0
10/06/2022,3,1,2
10/06/2022,16,9,7
10/06/2022,6,6,0
10/06/2022,0,0,0
10/06/2022,0,0,0
10/06/2022,0,0,0
10/06/2022,0,0,0
11/06/2022,4,3,1
11/06/2022,2,2,0
11/06/2022,1,1,0
11/06/2022,16,9,7
11/06/2022,5,5,0
11/06/2022,0,0,0
11/06/2022,0,0,0
11/06/2022,0,0,0
11/06/2022,0,0,0
12/06/2022,1,1,0
12/06/2022,3,3,0
12/06/2022,1,1,0
12/06/2022,16,10,6
12/06/2022,5,5,0
12/06/2022,0,0,0
12/06/2022,0,0,0
12/06/2022,0,0,0
12/06/2022,0,0,0
13/06/2022,3,0,3
13/06/2022,3,2,1
13/06/2022,1,1,0
13/06/2022,16,10,6
13/06/2022,6,6,0
13/06/2022,0,0,0
13/06/2022,0,0,0
13/06/2022,0,0,0
13/06/2022,0,0,0
14/06/2022,3,0,3
14/06/2022,5,5,0
14/06/2022,2,1,1
14/06/2022,19,6,13
14/06/2022,5,5,0
14/06/2022,0,0,0
14/06/2022,0,0,0
14/06/2022,0,0,0
14/06/2022,0,0,0
15/06/2022,3,0,3
15/06/2022,4,4,0
15/06/2022,2,1,1
15/06/2022,19,6,13
15/06/2022,5,5,0
15/06/2022,0,0,0
15/06/2022,0,0,0
15/06/2022,0,0,0
15/06/2022,0,0,0
16/06/2022,1,1,0
16/06/2022,4,4,0
16/06/2022,2,1,1
16/06/2022,19,7,12
16/06/2022,4,4,0
16/06/2022,0,0,0
16/06/2022,0,0,0
16/06/2022,0,0,0
16/06/2022,0,0,0
17/06/2022,1,1,0
17/06/2022,7,7,0
17/06/2022,3,2,1
17/06/2022,20,10,10
17/06/2022,5,5,0
17/06/2022,0,0,0
17/06/2022,0,0,0
17/06/2022,0,0,0
17/06/2022,0,0,0
18/06/2022,2,1,1
18/06/2022,8,8,0
18/06/2022,2,1,1
18/06/2022,19,10,9
18/06/2022,8,8,0
18/06/2022,0,0,0
18/06/2022,0,0,0
18/06/2022,0,0,0
18/06/2022,0,0,0
19/06/2022,3,2,1
19/06/2022,8,8,0
19/06/2022,2,1,1
19/06/2022,20,9,11
19/06/2022,8,8,0
19/06/2022,0,0,0
19/06/2022,0,0,0
19/06/2022,0,0,0
19/06/2022,0,0,0
20/06/2022,5,3,2
20/06/2022,7,7,0
20/06/2022,2,1,1
20/06/2022,18,7,11
20/06/2022,6,6,0
20/06/2022,0,0,0
20/06/2022,0,0,0
20/06/2022,0,0,0
20/06/2022,0,0,0
21/06/2022,7,5,2
21/06/2022,7,7,0
21/06/2022,2,0,2
21/06/2022,18,7,11
21/06/2022,3,3,0
21/06/2022,0,0,0
21/06/2022,0,0,0
21/06/2022,0,0,0
21/06/2022,0,0,0
22/06/2022,8,5,3
22/06/2022,3,3,0
22/06/2022,2,0,2
22/06/2022,18,12,6
22/06/2022,1,1,0
22/06/2022,0,0,0
22/06/2022,0,0,0
22/06/2022,0,0,0
22/06/2022,0,0,0
23/06/2022,7,4,3
23/06/2022,5,5,0
23/06/2022,3,2,1
23/06/2022,18,12,6
23/06/2022,6,6,0
23/06/2022,0,0,0
23/06/2022,0,0,0
23/06/2022,0,0,0
23/06/2022,0,0,0
24/06/2022,8,7,1
24/06/2022,5,5,0
24/06/2022,5,2,3
24/06/2022,18,12,6
24/06/2022,10,10,0
24/06/2022,0,0,0
24/06/2022,0,0,0
24/06/2022,0,0,0
24/06/2022,0,0,0
25/06/2022,8,7,1
25/06/2022,5,5,0
25/06/2022,6,2,4
25/06/2022,18,15,3
25/06/2022,12,12,0
25/06/2022,0,0,0
25/06/2022,0,0,0
25/06/2022,0,0,0
25/06/2022,0,0,0
26/06/2022,6,2,4
26/06/2022,5,5,0
26/06/2022,6,2,4
26/06/2022,18,15,3
26/06/2022,13,13,0
26/06/2022,0,0,0
26/06/2022,0,0,0
26/06/2022,0,0,0
26/06/2022,0,0,0
27/06/2022,9,7,2
27/06/2022,4,4,0
27/06/2022,6,2,4
27/06/2022,22,15,7
27/06/2022,10,10,0
27/06/2022,0,0,0
27/06/2022,0,0,0
27/06/2022,0,0,0
27/06/2022,0,0,0
28/06/2022,9,8,1
28/06/2022,6,6,0
28/06/2022,6,2,4
28/06/2022,17,12,5
28/06/2022,10,10,0
28/06/2022,0,0,0
28/06/2022,0,0,0
28/06/2022,0,0,0
28/06/2022,0,0,0
29/06/2022,7,6,1
29/06/2022,6,6,0
29/06/2022,4,1,3
29/06/2022,15,14,1
29/06/2022,14,14,0
29/06/2022,0,0,0
29/06/2022,0,0,0
29/06/2022,0,0,0
29/06/2022,0,0,0
30/06/2022,9,6,3
30/06/2022,5,5,0
30/06/2022,2,0,2
30/06/2022,16,10,6
30/06/2022,14,14,0
30/06/2022,0,0,0
30/06/2022,0,0,0
30/06/2022,0,0,0
30/06/2022,0,0,0
01/07/2022,8,6,2
01/07/2022,5,5,0
01/07/2022,2,0,2
01/07/2022,12,9,3
01/07/2022,13,13,0
01/07/2022,0,0,0
01/07/2022,0,0,0
01/07/2022,0,0,0
01/07/2022,0,0,0
InformaciÇün actualizada al 01 de julio de 2022.,,,
